,MJD,V,E_V,CHI2,FILENAME,SNR,EXPTIME,AIRMASS,WAVE_CAL,BARYCOR,RVEPOCH,ACCEPT,MASK
340,59095.74836860613,-336.335,13.472,3144.199,Sun_200903.1116.fits,449,130.744,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
341,59095.75043946709,-348.429,27.991,3091.524,Sun_200903.1117.fits,450,130.248,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
342,59095.75251521444,-331.144,13.268,3167.151,Sun_200903.1118.fits,447,130.924,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
343,59095.75460007519,-446.458,17.858,3174.616,Sun_200903.1119.fits,448,131.141,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
344,59095.75667298182,-286.123,,3134.942,Sun_200903.1120.fits,447,130.679,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
345,59095.75876520916,-227.199,,3131.385,Sun_200903.1121.fits,448,130.699,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
346,59095.76082291164,-375.743,15.109,3140.315,Sun_200903.1122.fits,448,129.979,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
347,59095.76287724673,-334.569,26.915,3121.859,Sun_200903.1123.fits,447,129.958,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
348,59095.7649726779,-284.307,,3119.739,Sun_200903.1124.fits,450,131.144,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
349,59095.76707835407,-350.38,28.091,3160.822,Sun_200903.1125.fits,449,130.858,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
350,59095.77067188134,-452.85,18.202,3117.654,Sun_200903.1128.fits,447,130.013,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
351,59095.77275011424,-230.966,,3151.407,Sun_200903.1129.fits,449,130.656,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
352,59095.77483404756,-414.405,16.554,3139.825,Sun_200903.1130.fits,451,131.346,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
353,59095.776918223,-388.268,15.535,3163.679,Sun_200903.1131.fits,447,130.711,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
354,59095.77899570097,-280.603,11.251,3083.751,Sun_200903.1132.fits,448,130.327,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
355,59095.78108461422,-401.021,16.079,3146.256,Sun_200903.1133.fits,446,130.209,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
356,59095.7831425949,-367.133,29.446,3081.113,Sun_200903.1134.fits,448,130.038,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
357,59095.7852081755,-333.082,13.4,3105.822,Sun_200903.1135.fits,447,129.192,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
358,59095.78727443226,-279.608,22.403,3138.436,Sun_200903.1136.fits,449,130.388,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
359,59095.78933484792,-379.923,15.236,3095.3,Sun_200903.1137.fits,448,129.996,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
360,59095.79141368646,-376.572,15.087,3133.045,Sun_200903.1138.fits,448,130.646,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
361,59095.79501247357,-326.0,,3116.256,Sun_200903.1141.fits,449,131.288,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
362,59095.79709803511,-392.381,15.729,3149.597,Sun_200903.1142.fits,449,131.211,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
363,59095.79918521255,-234.883,,3189.358,Sun_200903.1143.fits,448,132.043,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
364,59095.80129306397,-346.628,27.804,3144.034,Sun_200903.1144.fits,447,132.043,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
365,59095.80339405959,-308.033,12.347,3118.83,Sun_200903.1145.fits,448,132.607,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
366,59095.8054985343,-384.113,15.356,3149.231,Sun_200903.1146.fits,449,134.118,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
367,59095.80760856412,-211.158,,3176.67,Sun_200903.1147.fits,448,134.742,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
368,59095.80972514282,-402.521,16.092,3136.555,Sun_200903.1148.fits,450,134.18,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
369,59095.81183394924,-303.961,12.176,3167.522,Sun_200903.1149.fits,448,134.73,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
370,59095.81395725423,-388.537,15.532,3143.819,Sun_200903.1150.fits,449,135.404,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
371,59095.81760286396,-243.581,9.751,3149.636,Sun_200903.1153.fits,449,136.096,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
372,59095.81974638886,-570.868,22.885,3116.345,Sun_200903.1154.fits,445,136.424,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
373,59095.82187451125,-193.772,15.497,3177.095,Sun_200903.1155.fits,447,137.235,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
374,59095.82402828346,-491.327,19.636,3139.334,Sun_200903.1156.fits,448,137.186,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
375,59095.82634528648,4209.719,18.555,3060.607,Sun_200903.1157.fits,450,152.189,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
376,59095.82846014149,-436.61,17.446,3159.445,Sun_200903.1158.fits,449,131.731,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
377,59095.83054497248,-346.717,13.835,3160.266,Sun_200903.1159.fits,448,131.913,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
378,59095.83263224736,-467.374,12.459,3155.318,Sun_200903.1160.fits,450,131.4,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
379,59095.83473652384,-440.01,17.568,3128.114,Sun_200903.1161.fits,449,131.686,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
380,59095.83682843409,-427.405,17.066,3179.66,Sun_200903.1162.fits,448,131.537,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
381,59095.84040905965,-467.908,18.648,3179.101,Sun_200903.1165.fits,451,132.114,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
382,59095.84248872191,-450.857,12.007,3179.887,Sun_200903.1166.fits,450,131.817,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
383,59095.84456564546,-428.502,17.076,3155.458,Sun_200903.1167.fits,451,132.22,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
384,59095.84665352281,-351.371,27.946,3157.586,Sun_200903.1168.fits,453,132.595,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
385,59095.84873937813,-450.607,17.952,3191.661,Sun_200903.1169.fits,449,132.365,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
386,59095.85082994709,-403.404,32.084,3198.192,Sun_200903.1170.fits,449,132.883,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
387,59095.85294916345,-510.899,20.375,3173.236,Sun_200903.1171.fits,449,132.199,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
388,59095.85504530939,-467.933,18.627,3172.557,Sun_200903.1172.fits,451,132.969,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
389,59095.85714037633,-510.97,20.383,3169.202,Sun_200903.1173.fits,449,132.299,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
390,59095.85923413328,-244.799,,3190.312,Sun_200903.1174.fits,450,131.863,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
391,59095.86283282284,-375.498,29.941,3145.954,Sun_200903.1177.fits,450,132.097,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
392,59095.86491282812,-460.858,18.373,3177.358,Sun_200903.1178.fits,449,131.862,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
393,59095.86699734911,-386.105,30.821,3154.292,Sun_200903.1179.fits,450,131.724,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
394,59095.86909223015,-457.909,18.219,3212.952,Sun_200903.1180.fits,450,132.276,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
395,59095.87121229578,-442.516,17.609,3218.778,Sun_200903.1181.fits,450,132.157,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
396,59095.87329652056,-381.197,15.201,3224.362,Sun_200903.1182.fits,451,131.77,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
397,59095.87539327639,-426.28,33.97,3209.364,Sun_200903.1183.fits,451,132.061,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
398,59095.87748031527,-439.16,17.545,3181.14,Sun_200903.1184.fits,448,131.312,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
399,59095.87956288729,-471.088,12.547,3167.303,Sun_200903.1185.fits,450,131.471,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
400,59095.88164065113,-454.972,18.154,3179.644,Sun_200903.1186.fits,449,131.829,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
401,59095.88523291726,-437.424,17.414,3190.733,Sun_200903.1189.fits,450,133.026,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
402,59095.88734400023,-328.966,26.203,3213.422,Sun_200903.1190.fits,451,133.447,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
403,59095.88943801496,-468.497,18.635,3200.476,Sun_200903.1191.fits,449,134.111,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
404,59095.89153570905,-504.877,20.088,3166.235,Sun_200903.1192.fits,451,134.234,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
405,59095.89365341633,-403.434,32.117,3189.0,Sun_200903.1193.fits,452,134.452,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
406,59095.89577893683,-422.967,33.713,3180.306,Sun_200903.1194.fits,451,134.682,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
407,59095.89789702083,-472.02,18.829,3206.986,Sun_200903.1195.fits,450,134.807,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
408,59095.90001489013,-502.617,20.01,3188.76,Sun_200903.1196.fits,453,135.437,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
409,59095.90213955607,-403.426,16.06,3189.628,Sun_200903.1197.fits,450,136.187,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
410,59095.90428660507,-493.55,19.626,3203.902,Sun_200903.1198.fits,454,136.618,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
411,59095.90795438572,-425.655,16.933,3207.628,Sun_200903.1201.fits,449,137.263,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
412,59095.91010647618,-379.373,30.248,3197.224,Sun_200903.1202.fits,452,136.901,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
413,59096.65305939654,-258.814,,3070.058,Sun_200904.1065.fits,448,148.022,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
414,59096.65533770741,-462.063,18.552,3104.37,Sun_200904.1066.fits,448,147.51,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
415,59096.65760163559,-275.19,22.138,3082.921,Sun_200904.1067.fits,448,146.524,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
416,59096.65983878643,-309.202,,3046.831,Sun_200904.1068.fits,447,144.873,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
417,59096.66207092135,-246.101,9.926,3088.515,Sun_200904.1069.fits,445,144.675,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
418,59096.66431510303,-208.351,,3041.047,Sun_200904.1070.fits,447,144.974,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
419,59096.66657128723,-121.853,,3090.661,Sun_200904.1071.fits,447,145.736,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
420,59096.66881150867,-32.34,,3074.332,Sun_200904.1072.fits,446,145.113,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
421,59096.6710416238,-227.103,18.304,3069.254,Sun_200904.1073.fits,443,143.731,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
422,59096.67327877167,-160.879,,3076.294,Sun_200904.1074.fits,443,143.015,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
423,59096.67700371609,-219.222,,3071.173,Sun_200904.1077.fits,444,142.26,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
424,59096.6792253659,-214.189,17.259,3080.679,Sun_200904.1078.fits,445,142.423,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
425,59096.6814394539,-77.749,,3121.958,Sun_200904.1079.fits,445,142.029,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
426,59096.68363746551,-138.932,,3127.099,Sun_200904.1080.fits,447,142.082,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
427,59096.68584894981,-197.654,15.876,3109.089,Sun_200904.1081.fits,446,142.102,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
428,59096.68806788969,-77.454,,3091.031,Sun_200904.1082.fits,447,141.057,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
429,59096.69026854583,-200.426,16.132,3126.206,Sun_200904.1083.fits,446,140.536,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
430,59096.69244646306,-79.527,,3047.721,Sun_200904.1084.fits,443,140.012,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
431,59096.69462412412,-266.693,,3077.006,Sun_200904.1085.fits,449,139.886,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
432,59096.69681087624,-111.874,,3099.469,Sun_200904.1086.fits,447,139.595,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
433,59096.70048897415,-77.883,,3085.18,Sun_200904.1089.fits,449,139.38,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
434,59096.70266689309,-202.843,,3108.464,Sun_200904.1090.fits,446,139.413,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
435,59096.70483362907,-163.725,,3108.117,Sun_200904.1091.fits,445,138.401,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
436,59096.70699642439,-141.949,,3116.44,Sun_200904.1092.fits,446,138.971,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
437,59096.70915814536,-227.671,9.18,3134.138,Sun_200904.1093.fits,445,137.813,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
438,59096.71133602832,-182.066,,3114.383,Sun_200904.1094.fits,445,138.767,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
439,59096.71351743463,55.103,,3102.319,Sun_200904.1095.fits,445,138.323,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
440,59096.71567602517,-282.527,,3127.006,Sun_200904.1096.fits,448,138.577,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
441,59096.71782621613,-130.015,,3115.746,Sun_200904.1097.fits,447,138.284,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
442,59096.71996851559,-293.566,23.592,3136.17,Sun_200904.1098.fits,446,138.259,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
443,59096.72363289343,-266.596,,3099.609,Sun_200904.1101.fits,447,138.259,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
444,59096.72578252919,-227.577,18.285,3094.378,Sun_200904.1102.fits,447,138.028,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
445,59096.72795254838,-228.067,,3119.841,Sun_200904.1103.fits,447,138.553,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
446,59096.73011313978,-288.604,23.132,3118.804,Sun_200904.1104.fits,448,138.368,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
447,59096.73226807074,-325.559,26.115,3145.982,Sun_200904.1105.fits,449,138.169,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
448,59096.73442752254,-317.727,,3143.022,Sun_200904.1106.fits,446,138.583,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
449,59096.73659784711,-364.975,14.676,3061.688,Sun_200904.1107.fits,445,137.666,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
450,59096.73874114566,-349.997,14.044,3105.981,Sun_200904.1108.fits,448,137.97,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
451,59096.74090399034,-348.416,13.979,3091.794,Sun_200904.1109.fits,446,138.012,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
452,59096.74306645221,-389.297,15.622,3112.754,Sun_200904.1110.fits,446,137.751,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
453,59096.74672574192,-429.212,17.211,3095.221,Sun_200904.1113.fits,447,138.104,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
454,59096.74887975759,-308.016,24.718,3126.759,Sun_200904.1114.fits,448,137.614,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
455,59096.75103398605,-417.579,16.747,3094.842,Sun_200904.1115.fits,448,137.751,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
456,59096.75318977778,-408.965,16.38,3134.986,Sun_200904.1116.fits,447,138.598,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
457,59096.75534106679,-224.308,,3128.979,Sun_200904.1117.fits,447,138.245,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
458,59096.75749094148,-460.917,18.457,3111.312,Sun_200904.1118.fits,448,138.329,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
459,59096.75965188406,-500.045,19.994,3129.09,Sun_200904.1119.fits,448,138.978,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
460,59096.761829228,-614.791,16.396,3121.353,Sun_200904.1120.fits,448,139.29,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
461,59096.76404468116,-578.037,15.396,3171.902,Sun_200904.1121.fits,451,139.569,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
462,59096.76622292894,-472.643,18.892,3149.134,Sun_200904.1122.fits,447,139.529,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
463,59096.76993851746,-558.132,22.272,3138.849,Sun_200904.1125.fits,450,140.121,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
464,59096.77211865025,-585.39,15.565,3158.082,Sun_200904.1126.fits,452,140.069,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
465,59096.77430197247,-601.882,16.036,3133.507,Sun_200904.1127.fits,449,139.803,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
466,59096.77648437215,-637.085,16.941,3129.266,Sun_200904.1128.fits,449,140.471,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
467,59096.77868078703,-516.495,20.637,3151.541,Sun_200904.1129.fits,449,139.847,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
468,59096.78085330764,-653.864,17.46,3133.364,Sun_200904.1130.fits,449,138.995,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
469,59096.78301295438,-502.862,20.162,3101.99,Sun_200904.1131.fits,446,138.896,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
470,59096.7851954713,-639.591,25.591,3114.417,Sun_200904.1132.fits,448,139.49,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
471,59096.7873912681,-516.704,20.673,3172.083,Sun_200904.1133.fits,448,139.399,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
472,59096.78959000753,-604.504,24.15,3137.308,Sun_200904.1134.fits,449,140.067,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
473,59096.79328175113,-549.762,14.614,3171.399,Sun_200904.1137.fits,449,141.319,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
474,59096.7954704536,-542.522,14.439,3129.381,Sun_200904.1138.fits,448,141.235,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
475,59096.79767925357,-623.652,16.573,3136.061,Sun_200904.1139.fits,451,142.139,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
476,59096.79987167634,-487.613,19.474,3152.683,Sun_200904.1140.fits,449,142.302,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
477,59096.80211187686,-543.123,21.659,3146.067,Sun_200904.1141.fits,448,143.63,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
478,59096.80433609135,-588.133,11.723,3128.574,Sun_200904.1142.fits,449,143.827,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
479,59096.8065530011,-475.962,18.966,3208.061,Sun_200904.1143.fits,449,144.978,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
480,59096.80878597459,-484.113,19.303,3144.752,Sun_200904.1144.fits,448,146.609,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
481,59096.81104414201,-535.897,21.331,3160.449,Sun_200904.1145.fits,449,147.104,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
482,59096.81330943298,-420.714,16.726,3160.701,Sun_200904.1146.fits,452,147.817,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
483,59096.81709948478,-350.465,13.932,3152.351,Sun_200904.1149.fits,449,149.324,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
484,59096.81938516984,-392.041,15.595,3184.657,Sun_200904.1150.fits,449,149.483,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
485,59096.82165989267,-288.088,22.973,3141.616,Sun_200904.1151.fits,451,149.864,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
486,59096.82415159437,3037.614,17.244,3039.194,Sun_200904.1152.fits,450,206.456,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
487,59096.82685341306,-583.646,15.504,3132.418,Sun_200904.1153.fits,450,141.944,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
488,59096.82911609043,-756.624,20.05,3189.929,Sun_200904.1154.fits,451,166.304,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
489,59096.83334328869,1568.917,15.593,3149.909,Sun_200904.1155.fits,450,463.01,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
490,59096.84010319324,-678.059,18.035,3184.435,Sun_200904.1156.fits,449,462.914,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
491,59096.84499699349,1847.152,18.427,3157.399,Sun_200904.1159.fits,449,525.04,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
492,59096.85161527812,-228.736,9.094,3179.032,Sun_200904.1160.fits,451,144.38,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
493,59096.85385469063,-127.562,,3182.935,Sun_200904.1161.fits,450,143.528,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
494,59096.85609820252,-36.063,,3216.545,Sun_200904.1162.fits,451,143.791,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
495,59096.85833542766,-37.961,,3188.539,Sun_200904.1163.fits,451,144.241,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
496,59096.86057483545,-57.977,,3217.226,Sun_200904.1164.fits,454,144.704,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
497,59096.86280237015,-88.299,,3181.097,Sun_200904.1165.fits,451,143.777,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
498,59096.86503407363,-9.671,,3206.597,Sun_200904.1166.fits,452,143.946,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
499,59096.86877994609,54.669,,3168.94,Sun_200904.1169.fits,450,143.041,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
500,59096.87101523482,143.678,,3178.382,Sun_200904.1170.fits,450,143.343,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
501,59096.87324360488,85.996,,3243.069,Sun_200904.1171.fits,450,144.44,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
502,59096.87546057312,236.65,,3185.969,Sun_200904.1172.fits,449,143.792,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
503,59096.8776796737,630.061,25.044,3236.26,Sun_200904.1173.fits,452,144.894,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
504,59096.87993046685,645.843,25.683,3233.078,Sun_200904.1174.fits,451,145.649,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
505,59096.88218599785,780.471,15.478,3228.1,Sun_200904.1175.fits,453,147.384,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
506,59096.88449370684,1850.525,18.367,3221.348,Sun_200904.1176.fits,451,159.927,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
507,59096.88690044254,1081.69,21.478,3181.682,Sun_200904.1177.fits,453,213.451,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
508,59096.89137764271,1150.459,15.273,3207.021,Sun_200904.1180.fits,451,147.344,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
